image1,image2,score,same_eye
salal3.bmp,maranr4.bmp,0.4634900616709332,False
salal3.bmp,thomasl1.bmp,0.462118082788671,False
salal3.bmp,mahskr2.bmp,0.44930842545285643,False
salal3.bmp,tonghlr5.bmp,0.4580620629534285,False
salal3.bmp,suzailil2.bmp,0.47562362604540026,False
salal3.bmp,tickl1.bmp,0.4558278353728931,False
salal3.bmp,vimalar5.bmp,0.44358132373432424,False
salal3.bmp,kelvinl5.bmp,0.4736275553226182,False
salal3.bmp,minglil3.bmp,0.4557360497237569,False
salal3.bmp,mazwanl1.bmp,0.4474093366778149,False
salal3.bmp,chongpkl4.bmp,0.43866938502673797,False
salal3.bmp,tanwnl3.bmp,0.42561271626297575,False
salal3.bmp,minglir2.bmp,0.46157821420441614,False
salal3.bmp,roslir5.bmp,0.44487669347631814,False
salal3.bmp,mimil5.bmp,0.4629159142295404,False
salal3.bmp,hockr4.bmp,0.4612464502164502,False
salal3.bmp,liujwl3.bmp,0.45468306997742663,False
salal3.bmp,eugenehor3.bmp,0.43894084740462785,False
salal3.bmp,loker4.bmp,0.44619253606328524,False
salal3.bmp,fionar2.bmp,0.44033956804458896,False
salal3.bmp,ongbll5.bmp,0.43413752563796804,False
salal3.bmp,hockr2.bmp,0.4435874441132638,False
salal3.bmp,lecl2.bmp,0.44284596205962057,False
salal3.bmp,sitir1.bmp,0.43949416849495393,False
salal3.bmp,mahskr4.bmp,0.45503552717138873,False
salal3.bmp,norazal4.bmp,0.4539202927669345,False
salal3.bmp,christinel2.bmp,0.44853181551116333,False
salal3.bmp,philipl4.bmp,0.45963821736984944,False
salal3.bmp,chongpkl2.bmp,0.4413796134817563,False
salal3.bmp,fatmar3.bmp,0.44736337203901533,False
salal3.bmp,mimir2.bmp,0.4576377921279213,False
salal3.bmp,thomasl2.bmp,0.45475820941759604,False
salal3.bmp,sitil3.bmp,0.4590627187282432,False
salal3.bmp,roslil5.bmp,0.45315834816202294,False
salal3.bmp,suzailil3.bmp,0.4659429175401817,False
salal3.bmp,zaridahl4.bmp,0.45115563349362325,False
salal3.bmp,mahskl5.bmp,0.44552693370165747,False
salal3.bmp,pclr5.bmp,0.4522260055736182,False
salal3.bmp,salal5.bmp,0.22954164643081432,True
salal3.bmp,ongblr3.bmp,0.44258328066683256,False
salal3.bmp,lokel4.bmp,0.4589268022705771,False
salal3.bmp,mahskl1.bmp,0.4443702432557067,False
salal3.bmp,winl1.bmp,0.44384483217722087,False
salal3.bmp,christiner2.bmp,0.45120338235294116,False
salal3.bmp,lecr2.bmp,0.4438356932966024,False
salal3.bmp,zulaikahl5.bmp,0.4500648351137947,False
salal3.bmp,salar1.bmp,0.4651695795246801,False
salal3.bmp,ngkokwhyl2.bmp,0.44510555955421405,False
salal3.bmp,ongbll1.bmp,0.42153738504412447,False
salal3.bmp,chongpkl5.bmp,0.42908646181653864,False
salal3.bmp,norazar2.bmp,0.45,False
salal3.bmp,tonghll1.bmp,0.4594499354541263,False
salal3.bmp,ngkokwhyr2.bmp,0.4522015195632393,False
salal3.bmp,ongblr1.bmp,0.4438954028896916,False
salal3.bmp,fatmar5.bmp,0.4519440835266821,False
salal3.bmp,zaridahr4.bmp,0.45880464996718445,False
salal3.bmp,roslir4.bmp,0.44540623625757236,False
salal3.bmp,norazar1.bmp,0.4626350792751982,False
salal3.bmp,roslil4.bmp,0.45865580348943985,False
salal3.bmp,tanwnl1.bmp,0.42726754835996633,False
salal3.bmp,ongbll3.bmp,0.4360702270026147,False
salal3.bmp,nklr5.bmp,0.4454467562223773,False
salal3.bmp,lpjl2.bmp,0.43691772860277983,False
salal3.bmp,mimir1.bmp,0.4577828385807097,False
salal3.bmp,fionar3.bmp,0.4519018300046447,False
salal3.bmp,eugenehol1.bmp,0.46458137697516927,False
salal3.bmp,christinel4.bmp,0.43501269016697586,False
salal3.bmp,lowyfr5.bmp,0.458095442317641,False
salal3.bmp,aeval1.bmp,0.4662590884718498,False
salal3.bmp,bryanl5.bmp,0.4684092598187311,False
salal3.bmp,christinel1.bmp,0.4593211973775017,False
salal3.bmp,lecr3.bmp,0.45654391885661594,False
salal3.bmp,eugenehol2.bmp,0.46123277059773826,False
salal3.bmp,mazwanr2.bmp,0.44148749827149114,False
salal3.bmp,minglir5.bmp,0.45204245160555684,False
salal3.bmp,weecml5.bmp,0.4449332648870637,False
salal3.bmp,aevar5.bmp,0.46542031135531137,False
salal3.bmp,bryanr2.bmp,0.4431786089238845,False
salal3.bmp,mahskl4.bmp,0.441990332103321,False
salal3.bmp,chualsl2.bmp,0.4416895251396648,False
salal3.bmp,liujwr2.bmp,0.4546088157271435,False
salal3.bmp,nkll1.bmp,0.4470651968503937,False
salal3.bmp,minglir1.bmp,0.47052533975084937,False
salal3.bmp,lowyfl4.bmp,0.44686491968793024,False
salal3.bmp,minglil5.bmp,0.4420925720620843,False
salal3.bmp,lpjl1.bmp,0.44941549192187125,False
salal3.bmp,mahskl2.bmp,0.4461053959249826,False
salal3.bmp,sitir2.bmp,0.4650108867843306,False
salal3.bmp,pclr2.bmp,0.43172441860465116,False
salal3.bmp,winr1.bmp,0.45432595546727994,False
salal3.bmp,loker5.bmp,0.45706799235181644,False
salal3.bmp,ongblr4.bmp,0.4396819135502671,False
salal3.bmp,lowyfr3.bmp,0.44844706098375253,False
salal3.bmp,nklr2.bmp,0.43740056689079526,False
salal3.bmp,thomasr4.bmp,0.4511452380952381,False
salal3.bmp,tonghlr3.bmp,0.45251135135135134,False
salal3.bmp,fionar1.bmp,0.4450317865429234,False
salal3.bmp,roslil2.bmp,0.4525501811425917,False
salal3.bmp,maranr5.bmp,0.46225675011809164,False
salal3.bmp,tingcyr4.bmp,0.4379142843994478,False
salal3.bmp,mimir3.bmp,0.46429003068990915,False
salal3.bmp,zaridahr5.bmp,0.46893328584149596,False
salal3.bmp,chingycr4.bmp,0.4616468786464411,False
salal3.bmp,masr1.bmp,0.4480138410596026,False
salal3.bmp,eugenehol5.bmp,0.4435723003374578,False
salal3.bmp,kelvinl3.bmp,0.4666044184960299,False
salal3.bmp,vimalar4.bmp,0.43979927542963304,False
salal3.bmp,zaridahl2.bmp,0.4504523616392057,False
salal3.bmp,mimir4.bmp,0.4660119645073219,False
salal3.bmp,nklr3.bmp,0.4248589503861455,False
salal3.bmp,tickr3.bmp,0.4485849628684149,False
salal3.bmp,norsuhaidahl5.bmp,0.4460666697631212,False
salal3.bmp,norsuhaidahr3.bmp,0.460377084950902,False
salal3.bmp,ongbll4.bmp,0.42868377192982454,False
salal3.bmp,yannr4.bmp,0.4741521735920692,False
salal3.bmp,nkll2.bmp,0.4579730587074494,False
salal3.bmp,kelvinr4.bmp,0.4219479095074456,False
salal3.bmp,fionar5.bmp,0.4475794890849977,False
salal3.bmp,weecml2.bmp,0.436442734051367,False
salal3.bmp,norsuhaidahl4.bmp,0.4352734606454609,False
salal3.bmp,liujwl1.bmp,0.4386351645123384,False
salal3.bmp,tonghll4.bmp,0.45934067978533094,False
salal3.bmp,masr3.bmp,0.427050434833844,False
salal3.bmp,loker2.bmp,0.4671546928327645,False
salal3.bmp,chualsl1.bmp,0.43232363831712284,False
salal3.bmp,mimil2.bmp,0.4692383623336745,False
salal3.bmp,ongbll2.bmp,0.4277927130977131,False
salal3.bmp,mazwanl4.bmp,0.42709093457943925,False
salal3.bmp,tonghlr1.bmp,0.45736763358778626,False
salal3.bmp,liujwl5.bmp,0.46394153915799,False
salal3.bmp,nklr4.bmp,0.4419958586679044,False
salal3.bmp,yannl2.bmp,0.464329512195122,False
salal3.bmp,chingycr3.bmp,0.4654015121059845,False
salal3.bmp,norazar4.bmp,0.4687799907706507,False
salal3.bmp,sarinal1.bmp,0.4570718285803823,False
salal3.bmp,chingycl1.bmp,0.46157813809416537,False
salal3.bmp,sarinal4.bmp,0.4461717659352142,False
salal3.bmp,chingycl2.bmp,0.4721199506993809,False
salal3.bmp,bryanr5.bmp,0.43891,False
salal3.bmp,hockr1.bmp,0.4619654784437434,False
salal3.bmp,ngkokwhyl5.bmp,0.45116819916240114,False
salal3.bmp,norsuhaidahr5.bmp,0.4554743897996357,False
salal3.bmp,winr5.bmp,0.45814131590227175,False
salal3.bmp,masl1.bmp,0.46105302230314066,False
salal3.bmp,masl4.bmp,0.46572108938547485,False
salal3.bmp,aeval2.bmp,0.46421681415929206,False
salal3.bmp,pclr3.bmp,0.4403755813953488,False
salal3.bmp,norsuhaidahr2.bmp,0.4638999494717501,False
salal3.bmp,philipr5.bmp,0.4423998973305955,False
salal3.bmp,zulaikahr4.bmp,0.4567644635392476,False
salal3.bmp,winl2.bmp,0.43643715203426126,False
salal3.bmp,lpjl4.bmp,0.4235785449071751,False
salal3.bmp,lecl3.bmp,0.4385100967007964,False
salal3.bmp,ngkokwhyr5.bmp,0.4474033761655674,False
salal3.bmp,fatmar1.bmp,0.4509293032977241,False
salal3.bmp,philipr4.bmp,0.46933032218091697,False
salal3.bmp,philipl1.bmp,0.46180847010809617,False
salal3.bmp,lpjl3.bmp,0.4312178916544656,False
salal3.bmp,zulaikahr1.bmp,0.46929925220622387,False
salal3.bmp,weecmr1.bmp,0.46213120022753124,False
salal3.bmp,thomasl4.bmp,0.4514675585324644,False
salal3.bmp,liujwl4.bmp,0.44499584779266416,False
salal3.bmp,suzailir1.bmp,0.4598466479228827,False
salal3.bmp,chongpkr2.bmp,0.4564445047923323,False
salal3.bmp,fional2.bmp,0.4448895071982281,False
salal3.bmp,zulaikahr2.bmp,0.46368020901068274,False
salal3.bmp,chingycl3.bmp,0.4565495762711865,False
salal3.bmp,yannr3.bmp,0.46707235062006763,False
salal3.bmp,tonghll3.bmp,0.4547422919003814,False
salal3.bmp,winl3.bmp,0.44505114523913997,False
salal3.bmp,lecr4.bmp,0.4419263473589973,False
salal3.bmp,chualsr5.bmp,0.46751917383820996,False
salal3.bmp,vimalar2.bmp,0.44044762656758013,False
salal3.bmp,aeval5.bmp,0.4691184362325372,False
salal3.bmp,sitil2.bmp,0.45758678665391056,False
salal3.bmp,mimil1.bmp,0.46147952479338844,False
salal3.bmp,eugenehol4.bmp,0.4485798880429915,False
salal3.bmp,lokel3.bmp,0.4537928551203398,False
salal3.bmp,maranl2.bmp,0.45745697654941375,False
salal3.bmp,tanwnr3.bmp,0.44017462252079337,False
salal3.bmp,mahskl3.bmp,0.45795485087914534,False
salal3.bmp,zulaikahl2.bmp,0.4394993314763231,False
salal3.bmp,philipl5.bmp,0.45882077508321445,False
salal3.bmp,mazwanr4.bmp,0.46139683580387686,False
salal3.bmp,eugenehol3.bmp,0.4689443377483444,False
salal3.bmp,kelvinr5.bmp,0.4183103889017878,False
salal3.bmp,fatmal2.bmp,0.4608814087759815,False
salal3.bmp,chongpkr1.bmp,0.4572578634056299,False
salal3.bmp,chingycr5.bmp,0.4539516453528203,False
salal3.bmp,hockl3.bmp,0.4614683468662776,False
salal3.bmp,minglir3.bmp,0.45549800428217263,False
salal3.bmp,kelvinl4.bmp,0.45467347417840376,False
salal3.bmp,weecmr3.bmp,0.4727080132450331,False
salal3.bmp,norazal5.bmp,0.46800254993032975,False
salal3.bmp,fatmar4.bmp,0.452117947050627,False
salal3.bmp,chongpkl1.bmp,0.4561692457521757,False
salal3.bmp,masl2.bmp,0.46604764453961456,False
salal3.bmp,sitir3.bmp,0.4587095169530887,False
salal3.bmp,maranl3.bmp,0.4462593233082707,False
salal3.bmp,roslir2.bmp,0.44578270509977824,False
salal3.bmp,lowyfr2.bmp,0.43181079754601226,False
salal3.bmp,fional4.bmp,0.4506710931494461,False
salal3.bmp,maranr2.bmp,0.45547459962756054,False
salal3.bmp,fionar4.bmp,0.43644946121690664,False
salal3.bmp,aevar1.bmp,0.4573640816326531,False
salal3.bmp,tickr4.bmp,0.45981869120654395,False
salal3.bmp,aeval4.bmp,0.460468662816526,False
salal3.bmp,maranr1.bmp,0.4467638888888889,False
salal3.bmp,eugenehor1.bmp,0.4466380344393112,False
salal3.bmp,aeval3.bmp,0.46411899563318776,False
salal3.bmp,salar3.bmp,0.43647368519383467,False
salal3.bmp,zulaikahr3.bmp,0.4604384533209475,False
salal3.bmp,zulaikahl3.bmp,0.4554002320185615,False
salal3.bmp,mimir5.bmp,0.45659590864560373,False
salal3.bmp,mazwanr5.bmp,0.4557190912216365,False
salal3.bmp,salar2.bmp,0.46429367816091954,False
salal3.bmp,sitil5.bmp,0.457134844606947,False
salal3.bmp,chualsl4.bmp,0.44588361674579197,False
salal3.bmp,liujwr4.bmp,0.4466745277449823,False
salal3.bmp,maranl4.bmp,0.43155887682869276,False
salal3.bmp,sarinar4.bmp,0.44046669741697414,False
salal3.bmp,fatmal3.bmp,0.45349760778859527,False
salal3.bmp,philipr2.bmp,0.46797910705937357,False
salal3.bmp,mimil4.bmp,0.4591269488817891,False
salal3.bmp,ngkokwhyl4.bmp,0.44566847412392663,False
salal3.bmp,maranr3.bmp,0.4557414915136015,False
salal3.bmp,sarinar3.bmp,0.45997891304347827,False
salal3.bmp,tonghll5.bmp,0.45885980295566503,False
salal3.bmp,sarinal3.bmp,0.4444941935483871,False
salal3.bmp,hockr5.bmp,0.4508500207576544,False
salal3.bmp,minglil2.bmp,0.4633646770499313,False
salal3.bmp,christiner1.bmp,0.4449881399631676,False
salal3.bmp,winr3.bmp,0.46143640488656196,False
salal3.bmp,tickr2.bmp,0.4550965491651206,False
salal3.bmp,thomasl5.bmp,0.4505319421278747,False
salal3.bmp,hockl1.bmp,0.4517306103575833,False
salal3.bmp,thomasr1.bmp,0.4476884046735095,False
salal3.bmp,fatmal5.bmp,0.4494063441483198,False
salal3.bmp,sitil4.bmp,0.45477857275685724,False
salal3.bmp,lowyfr4.bmp,0.4440655763874009,False
salal3.bmp,vimalal2.bmp,0.47675529029261493,False
salal3.bmp,lecl4.bmp,0.4304653158373097,False
salal3.bmp,fatmal1.bmp,0.4596802235080554,False
salal3.bmp,tingcyl4.bmp,0.4659849669626265,False
salal3.bmp,masr5.bmp,0.4328145011337869,False
salal3.bmp,tingcyl2.bmp,0.45486984042553197,False
salal3.bmp,tanwnl5.bmp,0.4245554230929554,False
salal3.bmp,tingcyr5.bmp,0.4314954108956602,False
salal3.bmp,mazwanr1.bmp,0.4436009022469307,False
salal3.bmp,pclr1.bmp,0.4362853782668501,False
salal3.bmp,vimalal1.bmp,0.4703131419624217,False
salal3.bmp,suzailir5.bmp,0.47204905380333956,False
salal3.bmp,lpjr3.bmp,0.4573331212723658,False
salal3.bmp,norsuhaidahl1.bmp,0.4380018341824919,False
salal3.bmp,tingcyr3.bmp,0.4472023041474654,False
salal3.bmp,christiner5.bmp,0.4620877632561613,False
salal3.bmp,kelvinr3.bmp,0.41171275626423687,False
salal3.bmp,pcll5.bmp,0.46364498840982843,False
salal3.bmp,christinel3.bmp,0.4558953882597642,False
salal3.bmp,norsuhaidahl3.bmp,0.45515374854887397,False
salal3.bmp,yannl4.bmp,0.4733224890829694,False
salal3.bmp,nklr1.bmp,0.42768724078736553,False
salal3.bmp,kelvinr2.bmp,0.41707528673835126,False
salal3.bmp,chingycr2.bmp,0.4641397843665768,False
salal3.bmp,masr2.bmp,0.4587981598513011,False
salal3.bmp,suzailil4.bmp,0.4553394237918216,False
salal3.bmp,zulaikahl4.bmp,0.440987919182536,False
salal3.bmp,minglir4.bmp,0.45780777878513146,False
salal3.bmp,winr4.bmp,0.4606692598967298,False
salal3.bmp,chingycr1.bmp,0.449481706864564,False
salal3.bmp,lowyfl5.bmp,0.44496999137187226,False
salal3.bmp,bryanr4.bmp,0.4359551280811987,False
salal3.bmp,hockl5.bmp,0.46241739130434784,False
salal3.bmp,norsuhaidahr4.bmp,0.4506350151482363,False
salal3.bmp,tingcyl1.bmp,0.455040544332211,False
salal3.bmp,tickr5.bmp,0.46085480093676817,False
salal3.bmp,mahskr1.bmp,0.4507131862517417,False
salal3.bmp,roslir1.bmp,0.44275829944547135,False
salal3.bmp,philipr3.bmp,0.45958008822754803,False
salal3.bmp,aevar4.bmp,0.45762369762174404,False
salal3.bmp,bryanr3.bmp,0.43666560591488335,False
salal3.bmp,chongpkr3.bmp,0.4575208732001858,False
salal3.bmp,mazwanl5.bmp,0.4380383888149134,False
salal3.bmp,pcll4.bmp,0.46315103148877057,False
salal3.bmp,sarinal5.bmp,0.4538520036991369,False
salal3.bmp,lowyfl2.bmp,0.4525419512195122,False
salal3.bmp,maranl1.bmp,0.4584768299853013,False
salal3.bmp,lecl5.bmp,0.4326212533814247,False
salal3.bmp,eugenehor2.bmp,0.45609631957473423,False
salal3.bmp,liujwr3.bmp,0.4474936675951718,False
salal3.bmp,chongpkl3.bmp,0.4515977890267799,False
salal3.bmp,nkll4.bmp,0.4583763163064833,False
salal3.bmp,yannl1.bmp,0.46672127851401257,False
salal3.bmp,lpjr4.bmp,0.4467240231990232,False
salal3.bmp,chualsr4.bmp,0.4656767306455072,False
salal3.bmp,tonghll2.bmp,0.458277282861124,False
salal3.bmp,tingcyl5.bmp,0.4546777216801018,False
salal3.bmp,chualsr1.bmp,0.44863797833935015,False
salal3.bmp,thomasr5.bmp,0.43898076923076923,False
salal3.bmp,roslil3.bmp,0.45532310126582276,False
salal3.bmp,maranl5.bmp,0.420948325421315,False
salal3.bmp,masl5.bmp,0.4587018714359772,False
salal3.bmp,ngkokwhyr1.bmp,0.44952454249883883,False
salal3.bmp,ongblr5.bmp,0.441580824742268,False
salal3.bmp,weecmr5.bmp,0.4710733899935856,False
salal3.bmp,pclr4.bmp,0.45125347886669764,False
salal3.bmp,liujwr5.bmp,0.4449860845332095,False
salal3.bmp,liujwr1.bmp,0.45344227677525195,False
salal3.bmp,roslir3.bmp,0.450597748524739,False
salal3.bmp,chualsr2.bmp,0.4724118860930128,False
salal3.bmp,norsuhaidahr1.bmp,0.4521494252873563,False
salal3.bmp,hockl2.bmp,0.4698146881910659,False
salal3.bmp,tanwnl4.bmp,0.4336715240527884,False
salal3.bmp,lecr1.bmp,0.4505587132352941,False
salal3.bmp,sitir4.bmp,0.4547315660542432,False
salal3.bmp,lowyfl3.bmp,0.44235990974729245,False
salal3.bmp,mahskr3.bmp,0.4402315095215978,False
salal3.bmp,lokel2.bmp,0.44426594253917784,False
salal3.bmp,tingcyr2.bmp,0.44234396388650044,False
salal3.bmp,lpjl5.bmp,0.4275,False
salal3.bmp,lecr5.bmp,0.44086123839009284,False
salal3.bmp,vimalal3.bmp,0.47553481927710844,False
salal3.bmp,fional5.bmp,0.45094850758090066,False
salal3.bmp,fional3.bmp,0.4523886905301314,False
salal3.bmp,lowyfr1.bmp,0.4457585138387485,False
salal3.bmp,zaridahl5.bmp,0.45489891073326244,False
salal3.bmp,loker1.bmp,0.4414075781594012,False
salal3.bmp,bryanr1.bmp,0.45162170406732116,False
salal3.bmp,tanwnr5.bmp,0.4496357586837294,False
salal3.bmp,suzailir4.bmp,0.45402469206563273,False
salal3.bmp,tanwnl2.bmp,0.430363351468988,False
salal3.bmp,winl4.bmp,0.4581969939642164,False
salal3.bmp,winr2.bmp,0.4622124559896951,False
salal3.bmp,masl3.bmp,0.4661384375,False
salal3.bmp,chualsl5.bmp,0.44893206892849474,False
salal3.bmp,mahskr5.bmp,0.4534829157992135,False
salal3.bmp,roslil1.bmp,0.4529440665626625,False
salal3.bmp,mazwanl3.bmp,0.4496312015503876,False
salal3.bmp,tingcyl3.bmp,0.4535865591734502,False
salal3.bmp,eugenehor5.bmp,0.4367988219544846,False
salal3.bmp,kelvinl1.bmp,0.45293699443413726,False
salal3.bmp,tonghlr4.bmp,0.45360555864626795,False
salal3.bmp,minglil1.bmp,0.46086211008162364,False
salal3.bmp,fional1.bmp,0.46468224336504754,False
salal3.bmp,vimalar3.bmp,0.4402315095215978,False
salal3.bmp,norazal3.bmp,0.45668828392246297,False
salal3.bmp,weecmr4.bmp,0.46904277161634833,False
salal3.bmp,weecml4.bmp,0.4358553830227743,False
salal3.bmp,salal2.bmp,0.20198337780149414,True
salal3.bmp,eugenehor4.bmp,0.43910855993223213,False
salal3.bmp,pcll3.bmp,0.46076262888992103,False
salal3.bmp,norsuhaidahl2.bmp,0.46247900184842883,False
salal3.bmp,lokel1.bmp,0.43820607534573197,False
salal3.bmp,aevar2.bmp,0.45696666666666663,False
salal3.bmp,zulaikahr5.bmp,0.4673801125551172,False
salal3.bmp,winl5.bmp,0.444959607318639,False
salal3.bmp,lpjr5.bmp,0.45722159663865547,False
salal3.bmp,lec_1.bmp,0.43678395096921324,False
salal3.bmp,tanwnr2.bmp,0.4451505700325733,False
salal3.bmp,thomasl3.bmp,0.46030018126888217,False
salal3.bmp,lpjr1.bmp,0.4664234683769367,False
salal3.bmp,vimalar1.bmp,0.4430410311193683,False
salal3.bmp,suzailir3.bmp,0.453926406428083,False
salal3.bmp,yannr5.bmp,0.4608232940070996,False
salal3.bmp,yannr1.bmp,0.4471356206737425,False
salal3.bmp,lokel5.bmp,0.4476665923999095,False
salal3.bmp,tonghlr2.bmp,0.4504060072760345,False
salal3.bmp,sitir5.bmp,0.45958359530996057,False
salal3.bmp,aevar3.bmp,0.4487708475540387,False
salal3.bmp,norazal2.bmp,0.46258393883225213,False
salal3.bmp,yannl3.bmp,0.46487402680783957,False
salal3.bmp,chongpkr4.bmp,0.45467485392997914,False
salal3.bmp,yannl5.bmp,0.47141024762908323,False
salal3.bmp,norazar3.bmp,0.470595954482118,False
salal3.bmp,philipr1.bmp,0.4592589803439803,False
salal3.bmp,zaridahr1.bmp,0.4714010216193302,False
salal3.bmp,salal1.bmp,0.21309480475382,True
salal3.bmp,weecmr2.bmp,0.47597386183936746,False
salal3.bmp,christiner4.bmp,0.4450274777054712,False
salal3.bmp,thomasr2.bmp,0.4458812039532794,False
salal3.bmp,mimil3.bmp,0.4722908910525019,False
salal3.bmp,suzailil1.bmp,0.45589999535531817,False
salal3.bmp,suzailil5.bmp,0.4624121412803532,False
salal3.bmp,tickr1.bmp,0.46240202414113274,False
salal3.bmp,thomasr3.bmp,0.45409035433070866,False
salal3.bmp,sitil1.bmp,0.4568142437949432,False
salal3.bmp,sarinal2.bmp,0.4437465995975855,False
salal3.bmp,hockl4.bmp,0.4680394880019007,False
yannr2.bmp,chongpkr5.bmp,0.4674634588644265,False
yannr2.bmp,tickl3.bmp,0.45756066740823137,False
yannr2.bmp,tanwnr4.bmp,0.4464818082295206,False
yannr2.bmp,chingycl5.bmp,0.43184389891326636,False
yannr2.bmp,ongblr2.bmp,0.4468188295165394,False
yannr2.bmp,hockr3.bmp,0.4558784449021627,False
yannr2.bmp,tickl5.bmp,0.4666554527701432,False
yannr2.bmp,zaridahr3.bmp,0.4434233083124826,False
yannr2.bmp,nkll3.bmp,0.475836723867425,False
yannr2.bmp,kelvinl2.bmp,0.4571049203769906,False
yannr2.bmp,nkll5.bmp,0.4577502026371921,False
yannr2.bmp,ngkokwhyl3.bmp,0.4772250475093579,False
yannr2.bmp,lowyfl1.bmp,0.4756563670411985,False
yannr2.bmp,loker3.bmp,0.4883079195113187,False
yannr2.bmp,tickl2.bmp,0.47083870069605566,False
yannr2.bmp,salar5.bmp,0.4733884303112314,False
yannr2.bmp,fatmal4.bmp,0.46071964780843017,False
yannr2.bmp,tingcyr1.bmp,0.46550243881287334,False
yannr2.bmp,chualsl3.bmp,0.4529940239043825,False
yannr2.bmp,ngkokwhyr4.bmp,0.45704575830293726,False
yannr2.bmp,pcll2.bmp,0.4874212016070124,False
yannr2.bmp,minglil4.bmp,0.46764668861712133,False
yannr2.bmp,philipl3.bmp,0.4821359251559251,False
yannr2.bmp,sarinar1.bmp,0.4678424984978971,False
yannr2.bmp,salal4.bmp,0.4602150107411386,False
yannr2.bmp,liujwl2.bmp,0.46469297234085827,False
yannr2.bmp,mazwanr3.bmp,0.46562384278469343,False
yannr2.bmp,tickl4.bmp,0.4659252981588348,False
yannr2.bmp,christiner3.bmp,0.4783877378435518,False
yannr2.bmp,bryanl2.bmp,0.48555105576793345,False
yannr2.bmp,bryanl1.bmp,0.4869042035235823,False
yannr2.bmp,vimalal4.bmp,0.479161057023644,False
yannr2.bmp,suzailir2.bmp,0.4398540469071202,False
yannr2.bmp,chualsr3.bmp,0.4571345353159851,False
yannr2.bmp,zaridahl1.bmp,0.4793719319657232,False
